linkid,site,yr
103769,dh,2018
103769,dh,2019
103770,dh,2017
103770,dh,2018
103770,dh,2019
103771,dh,2017
103771,dh,2018
103771,dh,2019
103772,dh,2017
103772,dh,2018
103772,dh,2019
103773,dh,2017
103773,dh,2018
103773,dh,2019
103774,dh,2017
103774,dh,2018
103774,dh,2019
103775,dh,2017
103775,dh,2018
103775,dh,2019
103776,dh,2017
103776,dh,2018
103776,dh,2019
103777,dh,2017
103777,dh,2018
103777,dh,2019
103778,dh,2017
103778,dh,2018
103778,dh,2019
103779,dh,2017
103779,dh,2018
103779,dh,2019
103780,dh,2017
103780,dh,2018
103780,dh,2019
103781,dh,2017
103781,dh,2018
103781,dh,2019
103782,dh,2017
103782,dh,2018
103782,dh,2019
103783,dh,2017
103783,dh,2018
103783,dh,2019
103784,dh,2017
103784,dh,2018
103784,dh,2019
103785,dh,2017
103785,dh,2018
103785,dh,2019
103786,dh,2017
103786,dh,2018
103786,dh,2019
103787,dh,2017
103787,dh,2018
103787,dh,2019
103788,dh,2017
103788,dh,2018
103788,dh,2019
103789,dh,2017
103789,dh,2018
103789,dh,2019
103790,dh,2017
103790,dh,2018
103790,dh,2019
103791,dh,2017
103791,dh,2018
103791,dh,2019
103792,dh,2017
103792,dh,2018
103792,dh,2019
103793,dh,2017
103793,dh,2018
103793,dh,2019
103794,dh,2017
103794,dh,2018
103794,dh,2019
103795,dh,2017
103795,dh,2018
103795,dh,2019
103796,dh,2017
103796,dh,2018
103796,dh,2019
103797,dh,2017
103797,dh,2018
103797,dh,2019
103798,dh,2017
103798,dh,2018
103798,dh,2019
103800,dh,2017
103800,dh,2018
103800,dh,2019
103801,dh,2017
103801,dh,2018
103801,dh,2019
103802,dh,2017
103802,dh,2018
103802,dh,2019
103803,dh,2017
103803,dh,2018
103803,dh,2019
103804,dh,2017
103804,dh,2018
103804,dh,2019
103805,dh,2017
103805,dh,2018
103805,dh,2019
103806,dh,2017
103806,dh,2018
103806,dh,2019
103807,dh,2017
103807,dh,2018
103807,dh,2019
103808,dh,2017
103808,dh,2018
103808,dh,2019
103809,dh,2017
103809,dh,2018
103809,dh,2019
103810,dh,2017
103810,dh,2018
103810,dh,2019
103811,dh,2017
103811,dh,2018
103811,dh,2019
103812,dh,2017
103812,dh,2018
103812,dh,2019
103813,dh,2017
103813,dh,2018
103814,dh,2017
103814,dh,2018
103814,dh,2019
103815,dh,2017
103815,dh,2018
103815,dh,2019
103816,dh,2017
103816,dh,2018
103816,dh,2019
103817,dh,2017
103817,dh,2018
103817,dh,2019
103818,dh,2017
103818,dh,2018
103818,dh,2019
103819,dh,2017
103819,dh,2018
103819,dh,2019
103820,dh,2017
103820,dh,2018
103820,dh,2019
103821,dh,2017
103821,dh,2018
103821,dh,2019
103822,dh,2017
103822,dh,2018
103822,dh,2019
103823,dh,2017
103823,dh,2018
103823,dh,2019
103824,dh,2017
103824,dh,2018
103824,dh,2019
103825,dh,2017
103825,dh,2018
103825,dh,2019
103826,dh,2017
103826,dh,2018
103826,dh,2019
103827,dh,2017
103827,dh,2018
103827,dh,2019
103828,dh,2017
103828,dh,2018
103828,dh,2019
103829,dh,2017
103829,dh,2018
103829,dh,2019
103830,dh,2017
103830,dh,2018
103830,dh,2019
103831,dh,2017
103831,dh,2018
103831,dh,2019
103832,dh,2017
103832,dh,2018
103832,dh,2019
103833,dh,2017
103833,dh,2018
103833,dh,2019
103834,dh,2017
103834,dh,2018
103834,dh,2019
103835,dh,2017
103835,dh,2018
103835,dh,2019
103836,dh,2017
103836,dh,2018
103836,dh,2019
103837,dh,2017
103837,dh,2018
103837,dh,2019
103838,dh,2017
103838,dh,2018
103838,dh,2019
103839,dh,2017
103839,dh,2018
103839,dh,2019
103840,dh,2017
103840,dh,2018
103840,dh,2019
103841,dh,2017
103841,dh,2018
103841,dh,2019
103842,dh,2017
103842,dh,2018
103842,dh,2019
103843,dh,2017
103843,dh,2018
103843,dh,2019
103844,dh,2017
103844,dh,2018
103844,dh,2019
103845,dh,2017
103845,dh,2018
103845,dh,2019
103846,dh,2017
103846,dh,2018
103846,dh,2019
103847,dh,2017
103847,dh,2018
103847,dh,2019
103848,dh,2017
103848,dh,2018
103848,dh,2019
103849,dh,2017
103849,dh,2018
103849,dh,2019
103850,dh,2017
103850,dh,2018
103850,dh,2019
103851,dh,2017
103851,dh,2018
103851,dh,2019
103852,dh,2017
103852,dh,2018
103852,dh,2019
103853,dh,2017
103853,dh,2018
103853,dh,2019
103854,dh,2017
103854,dh,2018
103854,dh,2019
103855,dh,2017
103855,dh,2018
103855,dh,2019
103856,dh,2017
103856,dh,2018
103856,dh,2019
103857,dh,2017
103857,dh,2018
103857,dh,2019
103858,dh,2017
103858,dh,2018
103858,dh,2019
103859,dh,2017
103859,dh,2018
103859,dh,2019
103860,dh,2017
103860,dh,2018
103860,dh,2019
103861,dh,2017
103861,dh,2018
103861,dh,2019
103862,dh,2017
103862,dh,2018
103862,dh,2019
103863,dh,2017
103863,dh,2018
103863,dh,2019
103864,dh,2017
103864,dh,2018
103864,dh,2019
103865,dh,2017
103865,dh,2018
103865,dh,2019
103866,dh,2017
103866,dh,2018
103866,dh,2019
103867,dh,2017
103867,dh,2018
103867,dh,2019
103868,dh,2017
103868,dh,2018
103869,dh,2017
103869,dh,2018
103869,dh,2019
103870,dh,2017
103870,dh,2018
103870,dh,2019
103871,dh,2017
103871,dh,2018
103871,dh,2019
103872,dh,2017
103872,dh,2018
103872,dh,2019
103873,dh,2017
103873,dh,2018
103873,dh,2019
103874,dh,2017
103874,dh,2018
103874,dh,2019
103875,dh,2017
103875,dh,2018
103875,dh,2019
103876,dh,2017
103876,dh,2018
103876,dh,2019
103877,dh,2017
103877,dh,2018
103877,dh,2019
103878,dh,2017
103878,dh,2018
103878,dh,2019
103879,dh,2017
103879,dh,2018
103879,dh,2019
103880,dh,2017
103880,dh,2018
103880,dh,2019
103881,dh,2017
103881,dh,2018
103881,dh,2019
103882,dh,2017
103882,dh,2018
103882,dh,2019
103883,dh,2017
103883,dh,2018
103883,dh,2019
103884,dh,2017
103884,dh,2018
103884,dh,2019
103885,dh,2017
103885,dh,2018
103885,dh,2019
103886,dh,2017
103886,dh,2018
103886,dh,2019
103887,dh,2017
103887,dh,2018
103887,dh,2019
103888,dh,2017
103888,dh,2018
103888,dh,2019
103889,dh,2017
103889,dh,2018
103889,dh,2019
103890,dh,2017
103890,dh,2018
103890,dh,2019
103891,dh,2017
103891,dh,2018
103891,dh,2019
103892,dh,2017
103892,dh,2018
103892,dh,2019
103893,dh,2017
103893,dh,2018
103893,dh,2019
103894,dh,2017
103894,dh,2018
103894,dh,2019
103895,dh,2017
103895,dh,2018
103895,dh,2019
103896,dh,2017
103896,dh,2018
103896,dh,2019
103897,dh,2017
103897,dh,2018
103897,dh,2019
103898,dh,2017
103898,dh,2018
103898,dh,2019
103899,dh,2017
103899,dh,2018
103899,dh,2019
103900,dh,2017
103900,dh,2018
103900,dh,2019
103901,dh,2017
103901,dh,2018
103901,dh,2019
103902,dh,2017
103902,dh,2018
103902,dh,2019
